API_WellNo,OpNo,CoName,Well_Nm,Well_Typ,Type,Wl_Status,Status,Wh_Sec,Wh_Twpn,Wh_Twpd,Wh_RngN,Wh_RngD,Wh_Qtr,Wh_FtNS,Wh_Ns,Wh_FtEW,Wh_EW,Slant,Reg_Field_No,Reg_Field,Stat_Field_No,Stat_Field,Dt_APD,Dt_Cmp,Elev_KB,DTD
25083232100000,1550,Continental Resources Inc,Colleen  2-29H,OIL,Oil,PR,Producing,29,26,N,55,E, SE SE,1317.0,S,500.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2013-11-19 00:00:00,2014-06-09 00:00:00,2373.0,19653.0
25083229460000,6980,Slawson Exploration Company Inc,Rapscallion  1-34H,OIL,Oil,AX,P&A - Approved,34,24,N,52,E, SE SE,154.0,S,552.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-02-15 00:00:00,2012-10-02 00:00:00,2373.0,13881.0
25025218310000,664,"Denbury Onshore, LLC",ELOB  14-34NH,EOR,"Injection, EOR",IA,Active Injection,34,8,N,60,E, SW SW,300.0,S,800.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1999-03-22 00:00:00,1999-05-09 00:00:00,3148.0,15656.0
25083226170000,1550,Continental Resources Inc,Lazy D  2-9H,OIL,Oil,PR,Producing,9,23,N,54,E, NW NE,425.0,N,2630.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2007-02-27 00:00:00,2007-10-09 00:00:00,2530.0,15904.0
25083222960000,2322,"EOG Resources, Inc.",Bidegaray  1-32H,OIL,Oil,SI,Shut In,32,26,N,54,E, NW NW,280.0,N,630.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-04-20 00:00:00,2006-01-11 00:00:00,2232.0,15374.0
25083228060000,118,Enerplus Resources USA Corporation,Natasha-Vinnie  2-2-HLID3,OIL,Oil,PR,Producing,2,23,N,57,E, NW NE,260.0,N,2235.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2009-10-14 00:00:00,2010-06-24 00:00:00,2424.0,20217.0
25083230780000,1550,Continental Resources Inc,Pine 12-1  1H,OIL,Oil,SI,Shut In,12,24,N,51,E, SE SE,280.0,S,740.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-11-01 00:00:00,2013-02-21 00:00:00,2322.0,14744.0
25083221300000,580,XTO Energy Inc.,Roberts  34X-29,OIL,Oil,PR,Producing,29,24,N,55,E, SW SE,1180.0,S,1820.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2004-03-16 00:00:00,2005-01-06 00:00:00,2602.0,16904.0
25025219910000,664,"Denbury Onshore, LLC",ELOB  31-32SH 761,OIL,Oil,PR,Producing,32,7,N,61,E, NW NE,700.0,N,2050.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",2001-06-15 00:00:00,2001-09-08 00:00:00,2997.0,15022.0
25083218910000,895,Digital Operating Company LLC,Jacobson  7-41H,OIL,Oil,PR,Producing,7,26,N,59,E, NE NE,900.0,N,1100.0,E,H,11083,Cottonwood,2270,Cottonwood,2001-01-04 00:00:00,2001-03-03 00:00:00,1939.0,13688.0
25083219860000,580,XTO Energy Inc.,Carda  31X-35,OIL,Oil,PR,Producing,35,25,N,53,E, NW NE,500.0,N,1840.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-04-15 00:00:00,2004-11-07 00:00:00,2344.0,14485.0
25109211570000,664,"Denbury Onshore, LLC",Unit  42X-09AH,OIL,Oil,SI,Shut In,9,11,N,57,E, SE NE,2548.0,N,967.0,E,H,6760,Pine,6760,Pine,2005-11-02 00:00:00,2006-04-14 00:00:00,2716.0,12214.0
25083229310000,404,Whiting Oil and Gas Corporation,Hackley  21-30H,OIL,Oil,PR,Producing,30,26,N,57,E, NE NW,270.0,N,2370.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-01-09 00:00:00,2012-05-21 00:00:00,2223.0,19600.0
25025221630000,664,"Denbury Onshore, LLC",Unit  32X-08BH,OIL,Oil,PR,Producing,8,7,N,60,E, SW NE,2415.0,N,2365.0,E,H,6680,Pennel,6680,Pennel,2002-12-02 00:00:00,2003-02-24 00:00:00,3004.0,13810.0
25083224110000,5000,Burlington Resources Oil & Gas Company LP,BR  44-17H 52,OIL,Oil,PR,Producing,17,25,N,52,E, SE SE,250.0,S,150.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-12-05 00:00:00,2006-07-21 00:00:00,2404.0,14567.0
25083230790000,404,Whiting Oil and Gas Corporation,Sundheim  44-8-3H,OIL,Oil,PR,Producing,17,25,N,58,E, NW NE,345.0,N,1925.0,E,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-11-02 00:00:00,2013-03-30 00:00:00,2242.0,20830.0
25083223790000,536,Ovintiv USA Inc.,Joshua  2-11H,OIL,Oil,PR,Producing,11,22,N,57,E, SW SW,300.0,S,600.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-11-02 00:00:00,2006-02-13 00:00:00,2346.0,14228.0
25025222490000,664,"Denbury Onshore, LLC",Coral Creek  41-15CCH,OIL,Oil,PR,Producing,15,6,N,60,E, NE NE,735.0,N,735.0,E,H,5700,Lookout Butte,5700,Lookout Butte,2003-07-09 00:00:00,2003-10-20 00:00:00,3141.0,12783.0
25083223030000,118,Enerplus Resources USA Corporation,Penelope-First Church  24-2H,OIL,Oil,PR,Producing,24,24,N,55,E, NW NE,250.0,N,2200.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-05-17 00:00:00,2005-08-25 00:00:00,2422.0,14558.0
25083232220000,404,Whiting Oil and Gas Corporation,Watts  42-21-4H,OIL,Oil,PR,Producing,21,24,N,59,E, SE NE,1820.0,N,440.0,E,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2013-12-31 00:00:00,2014-06-24 00:00:00,2147.0,21581.0
25083229040000,6980,Slawson Exploration Company Inc,Sentinel  1-22H,OIL,Oil,PR,Producing,22,24,N,52,E, NE NE,350.0,N,650.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2011-10-20 00:00:00,2012-07-17 00:00:00,2344.0,13499.0
25083219250000,580,XTO Energy Inc.,Roberts  24X-25,OIL,Oil,SI,Shut In,25,24,N,54,E, SE SW,500.0,S,2140.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2002-01-20 00:00:00,2003-04-07 00:00:00,2655.0,15030.0
25085218680000,2322,"EOG Resources, Inc.",Stateline  14-3427H,OIL,Oil,PR,Producing,34,28,N,59,E, SW SW,325.0,S,1146.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-05-30 00:00:00,2013-02-14 00:00:00,,20171.0
25083220890000,118,Enerplus Resources USA Corporation,Frostbite-Don  7-2-H,OIL,Oil,PR,Producing,7,23,N,57,E, NW NE,220.0,N,2100.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-12-05 00:00:00,2004-05-04 00:00:00,2463.0,14664.0
25083228770000,580,XTO Energy Inc.,Elaine  34X-21BXC,OIL,Oil,PR,Producing,21,24,N,56,E, SW SE,775.0,S,2000.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2011-02-24 00:00:00,2015-05-28 00:00:00,2611.0,18897.0
25083223580000,118,Enerplus Resources USA Corporation,Lone Tree-Johnson  36-4H,OIL,Oil,PR,Producing,36,24,N,56,E, NW NW,275.0,N,550.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-09-08 00:00:00,2005-12-30 00:00:00,2549.0,14855.0
25083225810000,5000,Burlington Resources Oil & Gas Company LP,BR  41-33H 43,OIL,Oil,PR,Producing,33,24,N,53,E, NE NE,400.0,N,400.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2006-12-13 00:00:00,2007-05-21 00:00:00,2421.0,15154.0
25083232930000,404,Whiting Oil and Gas Corporation,Skov  31-27-1H,OIL,Oil,PR,Producing,27,25,N,59,E, NW NE,280.0,N,1560.0,E,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2014-08-15 00:00:00,2015-01-28 00:00:00,2024.0,21840.0
25083232540000,1550,Continental Resources Inc,Karen  3-10H,OIL,Oil,PR,Producing,10,23,N,54,E, NW NE,300.0,N,1343.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2014-04-17 00:00:00,2014-08-07 00:00:00,2661.0,14740.0
25083223470000,1550,Continental Resources Inc,Winters  1-26H,OIL,Oil,PR,Producing,26,24,N,53,E, SE SE,700.0,S,800.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2005-08-16 00:00:00,2005-09-12 00:00:00,2345.0,14660.0
25083221510000,3680,"Petro-Hunt, LLC",Bell  12A-2-1H,OIL,Oil,PR,Producing,12,23,N,54,E, NW NE,300.0,N,2340.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2004-04-21 00:00:00,2004-07-26 00:00:00,2690.0,14529.0
25025215150000,664,"Denbury Onshore, LLC",UNIT 24X-28B,OIL,Oil,PR,Producing,28,7,N,60,E, SE SW,730.0,S,2080.0,W,H,6680,Pennel,6680,Pennel,1993-09-29 00:00:00,1993-11-22 00:00:00,3069.0,11199.0
25025218150000,664,"Denbury Onshore, LLC",ELOB  14-18NH,OIL,Oil,PR,Producing,18,7,N,61,E, SW SW,300.0,S,300.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1998-12-23 00:00:00,1999-02-13 00:00:00,3094.0,15053.0
25025217940000,664,"Denbury Onshore, LLC",ELOB  32-13NH,OIL,Oil,PR,Producing,13,7,N,60,E, SW NE,2580.0,N,2505.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1998-09-18 00:00:00,1998-12-03 00:00:00,3093.0,15137.0
25083229910000,1550,Continental Resources Inc,Candee  3-18H,OIL,Oil,PR,Producing,18,24,N,53,E, NE NE,145.0,N,380.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-05-14 00:00:00,2012-09-21 00:00:00,2330.0,19274.0
25083228290000,580,XTO Energy Inc.,Rocky  42X-13,OIL,Oil,SI,Shut In,13,23,N,57,E, SE NE,2301.0,N,477.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2010-02-18 00:00:00,2010-03-23 00:00:00,2316.0,19726.0
25025224190000,664,"Denbury Onshore, LLC",Little Beaver  43X-34H,OIL,Oil,PR,Producing,34,5,N,61,E, NE SE,2020.0,S,1087.0,E,H,5420,"Little Beaver, East",5420,"Little Beaver, East",2004-09-07 00:00:00,2005-01-11 00:00:00,3061.0,11321.0
25083228990000,1550,Continental Resources Inc,Jane  1-4H,OIL,Oil,PR,Producing,4,25,N,55,E, NW NE,355.0,N,1980.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2011-10-17 00:00:00,2012-01-12 00:00:00,2355.0,19828.0
25021211710000,244,Encore Operating LP,Federal  11X-07H,OIL,Oil,AX,P&A - Approved,7,13,N,56,E, NW NW,665.0,N,680.0,W,H,11021,Pine,6760,Pine,2005-02-23 00:00:00,2005-08-23 00:00:00,2346.0,12411.0
25083220220000,580,XTO Energy Inc.,Halvorsen  31X-19,OIL,Oil,SI,Shut In,19,24,N,57,E, NW NE,660.0,N,1840.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-07-25 00:00:00,2003-09-24 00:00:00,2521.0,15657.0
25083233530000,727,"Kraken Operating, LLC",Mayson Phoenix 17-20  #1H,OIL,Oil,SI,Shut In,7,25,N,59,E, SE SE,377.0,S,417.0,E,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2018-03-06 00:00:00,2018-06-01 00:00:00,2054.0,20700.0
25083225070000,118,Enerplus Resources USA Corporation,Brutus East-Lewis  3-4-H,OIL,Oil,PR,Producing,3,24,N,57,E, NW NW,440.0,N,740.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-06-09 00:00:00,2007-01-30 00:00:00,2423.0,16225.0
25083228140000,118,Enerplus Resources USA Corporation,Whiplash-Gizmo  10-13-HSU,OIL,Oil,PR,Producing,10,24,N,55,E, SW SW,250.0,S,816.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2009-11-05 00:00:00,2011-10-07 00:00:00,2358.0,16130.0
25025217750000,664,"Denbury Onshore, LLC",ELOB  32-4SH,OIL,Oil,PR,Producing,4,6,N,61,E, SW NE,1818.0,N,2150.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1998-06-03 00:00:00,1998-09-09 00:00:00,2974.0,16787.0
25085218850000,882,"Grayson Mill Operating, LLC",Christopher 25-36  1H,OIL,Oil,PR,Producing,25,28,N,56,E, NW NE,390.0,N,1587.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-09-24 00:00:00,2013-02-27 00:00:00,2013.0,19640.0
25083232360000,1550,Continental Resources Inc,Marla  5-2H,OIL,Oil,PR,Producing,2,23,N,55,E, SW SE,270.0,S,1890.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2014-02-25 00:00:00,2014-08-29 00:00:00,2641.0,20154.0
25025217240000,664,"Denbury Onshore, LLC",ELOB  21-29NH,EOR,"Injection, EOR",IA,Active Injection,29,7,N,61,E, NE NW,200.0,N,2440.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1998-01-28 00:00:00,1998-05-12 00:00:00,,12090.0
25083224960000,118,Enerplus Resources USA Corporation,Leghorn-Clarence  32-14-HID,OIL,Oil,PR,Producing,32,23,N,58,E, SE SW,318.0,S,2128.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-05-22 00:00:00,2006-11-10 00:00:00,2310.0,14690.0
25083232450000,1550,Continental Resources Inc,Dodger  1-36H,OIL,Oil,TA,Temporarily Abandoned,36,27,N,52,E, SE SE,384.0,S,569.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2014-03-21 00:00:00,2014-07-22 00:00:00,2321.0,18511.0
25083224320000,118,Enerplus Resources USA Corporation,Peabody-Minifie  26-14H,OIL,Oil,PR,Producing,26,24,N,56,E, SE SW,225.0,S,2000.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-01-31 00:00:00,2006-05-06 00:00:00,2531.0,14373.0
25083229120000,1550,Continental Resources Inc,Shevlin  1-20H,OIL,Oil,PR,Producing,20,23,N,55,E, NW NE,527.0,N,2115.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2011-11-15 00:00:00,2012-04-27 00:00:00,2536.0,19730.0
25025218280000,664,"Denbury Onshore, LLC",ELOB  13-3SH,EOR,"Injection, EOR",IA,Active Injection,3,7,N,60,E, NW SW,1450.0,S,1150.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1999-03-10 00:00:00,1999-04-30 00:00:00,3046.0,11895.0
25083227300000,1550,Continental Resources Inc,Lea Joe  1-1H,OIL,Oil,PR,Producing,1,24,N,53,E,  NW,280.0,N,1811.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2008-01-28 00:00:00,2008-04-10 00:00:00,2448.0,18411.0
25083219770000,580,XTO Energy Inc.,Hill  31X-28,OIL,Oil,PR,Producing,28,24,N,56,E, NW NE,500.0,N,2140.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-02-23 00:00:00,2003-05-07 00:00:00,2570.0,15274.0
25083219360000,118,Enerplus Resources USA Corporation,Snydley-Vaira  8-4-H,OIL,Oil,SI,Shut In,8,24,N,55,E, NW NW,660.0,N,610.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2002-03-15 00:00:00,2002-05-21 00:00:00,2366.0,13386.0
25083225820000,580,XTO Energy Inc.,Yellowstone  44X-29,OIL,Oil,PR,Producing,29,22,N,59,E, SE SE,300.0,S,300.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2006-12-15 00:00:00,2007-05-21 00:00:00,1946.0,20382.0
25083229670000,795,Scout Energy Management LLC,Klose  8-17H,OIL,Oil,PR,Producing,8,22,N,57,E, NW NE,306.0,N,2086.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-03-20 00:00:00,2012-09-24 00:00:00,,19713.0
25083229420000,6980,Slawson Exploration Company Inc,Canucks  2-13H,OIL,Oil,AX,P&A - Approved,24,21,N,59,E, NW NW,250.0,N,250.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2012-02-03 00:00:00,2012-09-06 00:00:00,2147.0,15090.0
25083230280000,795,Scout Energy Management LLC,Lisa  22-23H,OIL,Oil,SI,Shut In,22,22,N,57,E, NW SW,1373.0,S,300.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2012-07-17 00:00:00,2012-11-17 00:00:00,2463.0,14900.0
25083224080000,2322,"EOG Resources, Inc.",Steppler  2-21H,OIL,Oil,SI,Shut In,21,25,N,54,E, NW NW,660.0,N,660.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-12-01 00:00:00,2008-12-24 00:00:00,2330.0,12982.0
25083229970000,6980,Slawson Exploration Company Inc,Dragonfly  1-36H,OIL,Oil,AX,P&A - Approved,36,23,N,54,E, NE NE,270.0,N,800.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-05-24 00:00:00,2012-09-05 00:00:00,2548.0,14455.0
25083228540000,580,XTO Energy Inc.,Witt  13X-25,OIL,Oil,PR,Producing,25,23,N,58,E, NW SW,2640.0,S,300.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2010-07-27 00:00:00,2011-04-08 00:00:00,2148.0,19733.0
25083227730000,580,XTO Energy Inc.,Douglas  11X-14,OIL,Oil,PR,Producing,14,24,N,56,E, NW NW,300.0,N,1200.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2008-08-05 00:00:00,2009-01-22 00:00:00,2521.0,19721.0
25083219350000,580,XTO Energy Inc.,WCA Foundation  21X-18,OIL,Oil,SI,Shut In,18,24,N,55,E, NE NW,500.0,N,1950.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2002-03-12 00:00:00,2002-07-25 00:00:00,2476.0,14650.0
25025216430000,664,"Denbury Onshore, LLC",ELOB  12-7SH,EOR,"Injection, EOR",IA,Active Injection,7,6,N,61,E, SW NW,2045.0,N,630.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1997-01-09 00:00:00,1997-05-02 00:00:00,2994.0,14179.0
25083222840000,118,Enerplus Resources USA Corporation,Peabody-Odenbach  2-14H,OIL,Oil,PR,Producing,2,23,N,56,E, SE SW,250.0,S,1720.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-03-16 00:00:00,2005-07-21 00:00:00,2562.0,19840.0
25083226530000,1550,Continental Resources Inc,Hazel  1-18H,OIL,Oil,PR,Producing,18,23,N,54,E, NE NE,350.0,N,400.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2007-06-11 00:00:00,2007-08-23 00:00:00,2578.0,15270.0
25025218950000,664,"Denbury Onshore, LLC",Ferguson  31-17H,OIL,Oil,PR,Producing,17,7,N,61,E, NW NE,1250.0,N,1400.0,E,H,9790,Windy Ridge,9790,Windy Ridge,2000-01-06 00:00:00,2000-02-14 00:00:00,3113.0,12770.0
25083221010000,5000,Burlington Resources Oil & Gas Company LP,BR  31-7H,OIL,Oil,PR,Producing,7,23,N,55,E, NW NE,500.0,N,2550.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2004-01-09 00:00:00,2005-01-09 00:00:00,2550.0,14351.0
25025218340000,664,"Denbury Onshore, LLC",ELOB  12-11SH,EOR,"Injection, EOR",IA,Active Injection,11,7,N,60,E, SW NW,1650.0,N,750.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1999-03-23 00:00:00,1999-05-16 00:00:00,3056.0,13096.0
25083226140000,118,Enerplus Resources USA Corporation,Natasha-Dave  35-15-HID3,OIL,Oil,PR,Producing,35,24,N,57,E, SW SE,250.0,S,1942.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2007-02-20 00:00:00,2007-05-04 00:00:00,2389.0,14700.0
25083225230000,5000,Burlington Resources Oil & Gas Company LP,BR  11-27H 43,OIL,Oil,PR,Producing,27,24,N,53,E, NW NW,400.0,N,800.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2006-07-07 00:00:00,2006-10-29 00:00:00,2345.0,14766.0
25083231410000,404,Whiting Oil and Gas Corporation,Sundheim  21-27-1H,OIL,Oil,PR,Producing,27,25,N,58,E, NE NW,350.0,N,1880.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2013-04-03 00:00:00,2013-08-21 00:00:00,2230.0,20540.0
25083220360000,2322,"EOG Resources, Inc.",Candee  1-5H,OIL,Oil,SI,Shut In,5,25,N,53,E, SW SE,200.0,S,2080.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2003-08-21 00:00:00,2003-12-26 00:00:00,2363.0,13997.0
25025222580000,664,"Denbury Onshore, LLC",Unit  21-08BH,OIL,Oil,PR,Producing,8,7,N,60,E, NE NW,900.0,N,1680.0,W,H,6680,Pennel,6680,Pennel,2003-09-09 00:00:00,2004-01-13 00:00:00,3003.0,14949.0
25083231780000,1550,Continental Resources Inc,Cummings  1-24H,OIL,Oil,PR,Producing,24,23,N,52,E, SE SW,300.0,S,1980.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2013-08-02 00:00:00,2013-11-09 00:00:00,2555.0,13940.0
25083227750000,1550,Continental Resources Inc,Mondalin  3-10H,OIL,Oil,PR,Producing,10,23,N,56,E, NW NE,205.0,N,2390.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2008-08-12 00:00:00,2008-11-03 00:00:00,2530.0,19840.0
25085217010000,779,"White Rock Oil & Gas, LLC",Simard  13-26XH,OIL,Oil,PR,Producing,26,28,N,58,E, SW SW,435.0,S,690.0,W,H,11085,Bainville,320,Bainville,2006-02-16 00:00:00,2006-04-01 00:00:00,1973.0,14435.0
25083226800000,1550,Continental Resources Inc,Linnea  3-12H,OIL,Oil,PR,Producing,12,23,N,55,E, NE NW,175.0,N,2100.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2007-08-01 00:00:00,2008-03-28 00:00:00,2634.0,19274.0
25083220930000,1550,Continental Resources Inc,Helen  1-19H,OIL,Oil,PR,Producing,19,25,N,55,E, NW NW,300.0,N,900.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2003-12-15 00:00:00,2005-03-14 00:00:00,2305.0,14665.0
25085219400000,533,Oasis Petroleum North America LLC,Daisy May 2758  31-28H,OIL,Oil,PR,Producing,28,27,N,58,E, NW SW,2404.0,S,124.0,W,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2013-12-31 00:00:00,2014-04-08 00:00:00,2089.0,20150.0
25025223370000,664,"Denbury Onshore, LLC",ELOB  13C-14NH 760,OIL,Oil,PR,Producing,14,7,N,60,E, NW SW,1745.0,S,540.0,W,H,5710,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",2004-04-12 00:00:00,2004-06-03 00:00:00,3065.0,18070.0
25085218340000,533,Oasis Petroleum North America LLC,Talen 2759  43-7H,OIL,Oil,PR,Producing,7,27,N,59,E, SW SE,180.0,S,2330.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-01-11 00:00:00,2012-07-05 00:00:00,,20217.0
25083222350000,118,Enerplus Resources USA Corporation,Peabody-Williams  26-16H,OIL,Oil,PR,Producing,26,24,N,56,E, SE SE,250.0,S,550.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2004-10-30 00:00:00,2005-03-03 00:00:00,2571.0,14629.0
25025222720000,664,"Denbury Onshore, LLC",ELOB  11A-4NH 661,OIL,Oil,PR,Producing,4,6,N,61,E, NW NW,526.0,N,712.0,W,H,5710,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",2003-10-17 00:00:00,2004-01-29 00:00:00,2989.0,16000.0
25085217660000,882,"Grayson Mill Operating, LLC",Gobbs 17-8  1-H,OIL,Oil,PR,Producing,17,28,N,57,E, SW SE,250.0,S,1386.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2010-08-04 00:00:00,2011-06-24 00:00:00,,19402.0
25085217690000,2322,"EOG Resources, Inc.",Stateline  10-1211H,OIL,Oil,PR,Producing,12,28,N,59,E,  S2,730.0,S,660.0,E,H,11085,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2010-08-13 00:00:00,2011-07-03 00:00:00,2195.0,15620.0
25025217800000,664,"Denbury Onshore, LLC",ELOB  12-3SH,EOR,"Injection, EOR",IA,Active Injection,3,6,N,61,E, SW NW,1913.0,N,330.0,W,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1998-07-20 00:00:00,1998-10-07 00:00:00,2981.0,15551.0
25091217850000,871,"D90 Energy, LLC",Dwyer  6-2H,OIL,Oil,SI,Shut In,13,32,N,58,E, SW NW,2460.0,N,840.0,W,H,2820,Dwyer,2820,Dwyer,2004-06-22 00:00:00,2004-08-20 00:00:00,,10050.0
25025218980000,664,"Denbury Onshore, LLC",Monarch Unit  23-26,SWD,Injection - Disposal,IA,Active Injection,26,9,N,58,E, NE SW,1650.0,S,1650.0,W,H,6220,Monarch,6220,Monarch,2000-02-25 00:00:00,2000-07-09 00:00:00,2981.0,12782.0
25083228190000,1550,Continental Resources Inc,June  2-5H,OIL,Oil,PR,Producing,5,24,N,53,E, NW NW,255.0,N,900.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2010-01-19 00:00:00,2010-03-31 00:00:00,2426.0,16286.0
25083229300000,1550,Continental Resources Inc,Mackie  1-19H,OIL,Oil,PR,Producing,19,27,N,55,E, SE SW,180.0,S,1755.0,W,H,11083,"Elm Coulee, Northeast",2933,"Elm Coulee, Northeast",2012-01-09 00:00:00,2012-10-05 00:00:00,2141.0,19680.0
25021211680000,664,"Denbury Onshore, LLC",Gas City  31X-34H,OIL,Oil,PR,Producing,34,14,N,55,E, NW NE,1020.0,N,2160.0,E,H,3620,Gas City,3620,Gas City,2005-01-30 00:00:00,2005-06-21 00:00:00,2180.0,13230.0
25083230060000,6980,Slawson Exploration Company Inc,Lasso  1-4H,OIL,Oil,AU,Abandoned - Unapproved,4,22,N,56,E, NE NE,463.0,N,1080.0,E,H,11083,Elm Coulee,2930,Elm Coulee,2012-06-15 00:00:00,2012-09-28 00:00:00,2669.0,14870.0
25083231170000,6980,Slawson Exploration Company Inc,Python  3-4MLH,OIL,Oil,AU,Abandoned - Unapproved,4,23,N,53,E, SW SW,279.0,S,350.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2013-02-19 00:00:00,2013-08-02 00:00:00,2290.0,13941.0
25083234020000,1550,Continental Resources Inc,Sonja  1-34H,OIL,Oil,PR,Producing,34,26,N,54,E, NW NW,300.0,N,900.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2005-11-17 00:00:00,2007-05-27 00:00:00,2183.0,14991.0
25025218290000,664,"Denbury Onshore, LLC",ELOB  34-3SH,EOR,"Injection, EOR",IA,Active Injection,3,7,N,60,E, SW SE,1100.0,S,1700.0,E,H,5708,"Lookout Butte, East, Unit",5708,"Lookout Butte, East, Unit",1999-03-11 00:00:00,1999-04-14 00:00:00,3051.0,14126.0
25083219810000,118,Enerplus Resources USA Corporation,Penelope-Frank  19-4-H,OIL,Oil,PR,Producing,19,24,N,56,E, NW NW,390.0,N,550.0,W,H,11083,Elm Coulee,2930,Elm Coulee,2003-04-02 00:00:00,2003-07-03 00:00:00,2439.0,19570.0
